Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5910","Export quantity","988","Wool, degreased or carbonized, not carded or combed","2020","2020","t","1582","X","Figure from international organizations","Estimated data using trading partners database"
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5166","Residuals","988","Wool, degreased or carbonized, not carded or combed","2020","2020","t","-1465","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5610","Import quantity","988","Wool, degreased or carbonized, not carded or combed","2021","2021","t","272","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5910","Export quantity","988","Wool, degreased or carbonized, not carded or combed","2021","2021","t","979","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5166","Residuals","988","Wool, degreased or carbonized, not carded or combed","2021","2021","t","-706","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5610","Import quantity","988","Wool, degreased or carbonized, not carded or combed","2022","2022","t","99","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5910","Export quantity","988","Wool, degreased or carbonized, not carded or combed","2022","2022","t","609","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","222","Tunisia","5166","Residuals","988","Wool, degreased or carbonized, not carded or combed","2022","2022","t","-510","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","828","Cigarettes","2020","2020","t","2507","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","828","Cigarettes","2020","2020","t","0","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","828","Cigarettes","2020","2020","t","50823","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","828","Cigarettes","2020","2020","t","-48317","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","828","Cigarettes","2021","2021","t","2668","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","828","Cigarettes","2021","2021","t","0","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","828","Cigarettes","2021","2021","t","36658","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","828","Cigarettes","2021","2021","t","-33990","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","828","Cigarettes","2022","2022","t","4412","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","828","Cigarettes","2022","2022","t","0","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","828","Cigarettes","2022","2022","t","47838","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","828","Cigarettes","2022","2022","t","-43426","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","829","Cigars and cheroots","2020","2020","t","54","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","829","Cigars and cheroots","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","829","Cigars and cheroots","2020","2020","t","7","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","829","Cigars and cheroots","2020","2020","t","47","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","829","Cigars and cheroots","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","829","Cigars and cheroots","2021","2021","t","109","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","829","Cigars and cheroots","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","829","Cigars and cheroots","2021","2021","t","11","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","829","Cigars and cheroots","2021","2021","t","98","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","829","Cigars and cheroots","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","829","Cigars and cheroots","2022","2022","t","159","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","829","Cigars and cheroots","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","829","Cigars and cheroots","2022","2022","t","6","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","829","Cigars and cheroots","2022","2022","t","153","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","829","Cigars and cheroots","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5510","Production","767","Cotton lint, ginned","2020","2020","t","656251","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","767","Cotton lint, ginned","2020","2020","t","1064782","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","767","Cotton lint, ginned","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","767","Cotton lint, ginned","2020","2020","t","86899","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","767","Cotton lint, ginned","2020","2020","t","1634134","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","767","Cotton lint, ginned","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5510","Production","767","Cotton lint, ginned","2021","2021","t","832500","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","767","Cotton lint, ginned","2021","2021","t","1191084","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","767","Cotton lint, ginned","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","767","Cotton lint, ginned","2021","2021","t","135690","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","767","Cotton lint, ginned","2021","2021","t","1887894","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","767","Cotton lint, ginned","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5510","Production","767","Cotton lint, ginned","2022","2022","t","1017500","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","767","Cotton lint, ginned","2022","2022","t","1148397","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","767","Cotton lint, ginned","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","767","Cotton lint, ginned","2022","2022","t","147871","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","767","Cotton lint, ginned","2022","2022","t","2018027","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","767","Cotton lint, ginned","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","837","Natural rubber in other forms","2020","2020","t","188424","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","837","Natural rubber in other forms","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","837","Natural rubber in other forms","2020","2020","t","1014","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","837","Natural rubber in other forms","2020","2020","t","187410","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","837","Natural rubber in other forms","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","837","Natural rubber in other forms","2021","2021","t","246510","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","837","Natural rubber in other forms","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","837","Natural rubber in other forms","2021","2021","t","2485","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","837","Natural rubber in other forms","2021","2021","t","244026","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","837","Natural rubber in other forms","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","837","Natural rubber in other forms","2022","2022","t","277708","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","837","Natural rubber in other forms","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","837","Natural rubber in other forms","2022","2022","t","1065","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","837","Natural rubber in other forms","2022","2022","t","276643","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","837","Natural rubber in other forms","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","836","Natural rubber in primary forms","2020","2020","t","21538.05","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","836","Natural rubber in primary forms","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5910","Export quantity","836","Natural rubber in primary forms","2020","2020","t","182.76","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5165","Other uses (non-food)","836","Natural rubber in primary forms","2020","2020","t","21355.29","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5166","Residuals","836","Natural rubber in primary forms","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5610","Import quantity","836","Natural rubber in primary forms","2021","2021","t","27853.56","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","223","Türkiye","5071","Stock Variation","836","Natural rubber in primary forms","2021","2021","t","0","I","Imputed value",""
